日期,股票代碼,類型,值,名稱
2019-06-30,6715,IncomeBeforeIncomeTax,52070000.0,稅前淨利(淨損)
2019-06-30,6715,NetIncome,33595000.0,本期淨利(淨損)
2019-06-30,6715,OperatingExpenses,70626000.0,營業費用
2019-06-30,6715,TAX,18475000.0,所得稅費用（利益）
2019-06-30,6715,EPS,0.66,基本每股盈餘（元）
2019-06-30,6715,PreTaxIncome,52070000.0,稅前淨利（淨損）
2019-06-30,6715,IncomeFromContinuingOperations,33595000.0,繼續營業單位本期淨利（淨損）
2019-06-30,6715,IncomeAfterTaxes,33595000.0,本期淨利（淨損）
2019-06-30,6715,TotalConsolidatedProfitForThePeriod,32338000.0,本期綜合損益總額
2019-06-30,6715,Revenue,632121000.0,營業收入
2019-06-30,6715,CostOfGoodsSold,514100000.0,營業成本
2019-06-30,6715,GrossProfit,118021000.0,營業毛利（毛損）淨額
2019-06-30,6715,OperatingIncome,47395000.0,營業利益（損失）
2019-06-30,6715,TotalNonoperatingIncomeAndExpense,4675000.0,營業外收入及支出
2019-06-30,6715,OtherComprehensiveIncome,-1257000.0,其他綜合損益（淨額）
2019-06-30,6715,EquityAttributableToOwnersOfParent,33595000.0,淨利（淨損）歸屬於母公司業主
2019-09-30,6715,IncomeBeforeIncomeTax,78571000.0,稅前淨利(淨損)
2019-09-30,6715,NetIncome,49670000.0,本期淨利(淨損)
2019-09-30,6715,OperatingExpenses,61393000.0,營業費用
2019-09-30,6715,TAX,28901000.0,所得稅費用（利益）
2019-09-30,6715,EPS,0.97,基本每股盈餘（元）
2019-09-30,6715,PreTaxIncome,78571000.0,稅前淨利（淨損）
2019-09-30,6715,IncomeFromContinuingOperations,49670000.0,繼續營業單位本期淨利（淨損）
2019-09-30,6715,IncomeAfterTaxes,49670000.0,本期淨利（淨損）
2019-09-30,6715,TotalConsolidatedProfitForThePeriod,45887000.0,本期綜合損益總額
2019-09-30,6715,Revenue,484398000.0,營業收入
2019-09-30,6715,CostOfGoodsSold,348014000.0,營業成本
2019-09-30,6715,GrossProfit,136384000.0,營業毛利（毛損）淨額
2019-09-30,6715,OperatingIncome,74991000.0,營業利益（損失）
2019-09-30,6715,TotalNonoperatingIncomeAndExpense,3580000.0,營業外收入及支出
2019-09-30,6715,OtherComprehensiveIncome,-3783000.0,其他綜合損益（淨額）
2019-09-30,6715,EquityAttributableToOwnersOfParent,49670000.0,淨利（淨損）歸屬於母公司業主
2019-09-30,6715,-,0.0,淨利（淨損）歸屬於共同控制下前手權益
2019-09-30,6715,NoncontrollingInterests,0.0,淨利（淨損）歸屬於非控制權益
2019-12-31,6715,IncomeBeforeIncomeTax,65411000.0,稅前淨利(淨損)
2019-12-31,6715,NetIncome,38326000.0,本期淨利(淨損)
2019-12-31,6715,OperatingExpenses,90426000.0,營業費用
2019-12-31,6715,TAX,27085000.0,所得稅費用（利益）
2019-12-31,6715,EPS,0.73,基本每股盈餘（元）
2019-12-31,6715,PreTaxIncome,65411000.0,稅前淨利（淨損）
2019-12-31,6715,IncomeFromContinuingOperations,38326000.0,繼續營業單位本期淨利（淨損）
2019-12-31,6715,IncomeAfterTaxes,38326000.0,本期淨利（淨損）
2019-12-31,6715,TotalConsolidatedProfitForThePeriod,34725000.0,本期綜合損益總額
2019-12-31,6715,Revenue,576062000.0,營業收入
2019-12-31,6715,CostOfGoodsSold,394019000.0,營業成本
2019-12-31,6715,GrossProfit,182043000.0,營業毛利（毛損）淨額
2019-12-31,6715,OperatingIncome,91617000.0,營業利益（損失）
2019-12-31,6715,TotalNonoperatingIncomeAndExpense,-26206000.0,營業外收入及支出
2019-12-31,6715,OtherComprehensiveIncome,-3601000.0,其他綜合損益（淨額）
2019-12-31,6715,EquityAttributableToOwnersOfParent,38326000.0,淨利（淨損）歸屬於母公司業主
2019-12-31,6715,-,0.0,淨利（淨損）歸屬於共同控制下前手權益
2019-12-31,6715,NoncontrollingInterests,0.0,淨利（淨損）歸屬於非控制權益
