日期,股票代碼,成交量,成交金額,開盤價,最高價,最低價,收盤價,漲跌幅,交易筆數
2021-05-31,2250,3126198,494836203,152.0,171.0,151.0,159.0,0.0,2355
2021-06-01,2250,2210007,341127915,158.0,167.5,137.5,150.0,-9.0,1950
2021-06-02,2250,1981015,308002342,147.0,164.5,147.0,163.0,13.0,1706
2021-06-03,2250,2452635,409314357,161.0,177.0,156.5,177.0,14.0,1932
2021-06-04,2250,2538750,453093889,173.0,196.0,169.0,188.0,11.0,2224
2021-06-07,2250,2051931,368157016,183.0,192.0,169.5,180.5,-7.5,1918
2021-06-08,2250,1035371,181791770,175.0,183.0,171.5,172.5,-8.0,1051
2021-06-09,2250,1660184,299336418,169.5,189.5,169.5,189.5,17.0,1498
2021-06-10,2250,2093483,402105828,189.5,206.0,183.0,190.0,0.5,2034
2021-06-11,2250,1155143,216135507,184.5,194.0,184.0,189.0,-1.0,1156
2021-06-15,2250,1153631,221138499,190.0,196.0,186.0,192.0,3.0,1072
2021-06-16,2250,1038979,194068260,190.0,192.0,183.0,186.0,-6.0,1083
2021-06-17,2250,581311,109351704,182.5,191.5,182.5,188.5,2.5,595
2021-06-18,2250,1208766,232518760,192.0,198.0,187.0,195.5,7.0,1099
